edge_id,u,v,distance_km,hydraulic_probability,hydraulic_logit,age_cost,negative_age_cost,chemistry_objective_unconstrained,chemistry_objective_constrained,negative_chemistry_log_objective,phreeqc_objective_change,phreeqc_ok,thermodynamic_constraints_active_count,thermodynamic_bound_hit_count,constraints_binding,reaction_extents,dominant_reaction,dominant_reaction_family,dominant_reaction_unconstrained,dominant_reaction_family_unconstrained,seed,split,is_true_edge,true_process,true_process_family,probability_hydraulic_chemistry,probability_hydraulic_chemistry_age,probability_age_permuted_control
MF2106_P1_M1->MF2106_P0_M2,MF2106_P1_M1,MF2106_P0_M2,1.0049464849333474,0.999999,13.815509557935018,0.003711570984967422,-0.0037047001013127646,0.15701849649151378,0.15992163354118274,-0.1483524455440928,0.0029031370496689635,True,10,6,"{'calcite': 'lower', 'dolomite': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.012350407899494166, 'albite': 0.06191989925166804, 'anorthite': -0.14762859801190026, 'k_feldspar': -0.0018013152430810043, 'NO3src': 0.18996596974546257, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.01815739735266496, 'MgNa_exch': 0.02063367647953673, 'NaMg_exch': 0.0}",NO3src,other,NO3src,other,2106,development,0,,,0.6682464742699382,0.6682464742699382,0.6682464742699382
MF2106_P1_M1->MF2106_P1_M3,MF2106_P1_M1,MF2106_P1_M3,1.4925122096876906,0.999999,13.815509557935018,3.1245361858275024e-10,-3.124536185339366e-10,0.16280272787992134,0.16614774543074196,-0.153705791248216,0.003345017550820617,True,10,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.05429443529388678, 'anorthite': -0.0947395980516383, 'k_feldspar': -0.011973020711994518, 'NO3src': 0.0, 'sulfate_reduction': 0.21792947934652368, 'iron_reduction': 0.028410134751960896, 'CaNa_exch': 0.10298910121134605, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.04992256602898908}",sulfate_reduction,sulfate_reduction,sulfate_reduction,sulfate_reduction,2106,development,0,,,0.5504689601295737,0.5504689601295737,0.5504689601295737
MF2106_P1_M1->MF2106_P2_M3,MF2106_P1_M1,MF2106_P2_M3,1.5525455603749314,0.999999,13.815509557935018,6.324898384814798e-10,-6.324898382814581e-10,0.16078662018101447,0.16079105153856132,-0.14910171368369723,4.431357546852421e-06,True,10,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.01136635030066756, 'anorthite': 0.12592467898196713, 'k_feldspar': 0.021923047089914476, 'NO3src': 0.0, 'sulfate_reduction': 0.11665425529000024, 'iron_reduction': 0.0017825318289238458, 'CaNa_exch': 0.0, 'NaCa_exch': 0.044161839531591786, 'MgNa_exch': 0.018655032073384703, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2106,development,0,,,0.6526267493687471,0.6526267493687471,0.6526267493687471
MF2106_P1_M1->MF2106_P0_M3,MF2106_P1_M1,MF2106_P0_M3,1.6191875446374104,0.999999,13.815509557935018,1.3608780769873776e-10,-1.3608780768947781e-10,0.15812001779688992,0.15937251398902108,-0.14787892254313414,0.001252496192131164,True,10,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.12457889342836788, 'anorthite': -0.08426204647971755, 'k_feldspar': 0.04123315612375611, 'NO3src': 0.20201633436591046, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.06446190809708462, 'MgNa_exch': 0.03587150032017756, 'NaMg_exch': 0.0}",NO3src,other,NO3src,other,2106,development,0,,,0.6779328296800942,0.6779328296800942,1e-06
MF2106_P1_M1->MF2106_P2_M1,MF2106_P1_M1,MF2106_P2_M1,0.4130428120937489,0.8152711823688059,1.4846318979722908,0.2845857642985472,-0.2504363039636693,0.15579299107072375,0.15579299106796837,-0.1447866807440018,-2.755379258090329e-12,True,10,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.1264499924174835, 'anorthite': -0.03441521222436583, 'k_feldspar': 0.030295178736071515, 'NO3src': 0.22340601015893063, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.02502758546676012, 'MgNa_exch': 0.0009074392070120454, 'NaMg_exch': 0.0}",NO3src,other,NO3src,other,2106,development,0,,,0.05742464926171186,1e-06,0.05742464926171186
MF2106_P1_M1->MF2106_P0_M1,MF2106_P1_M1,MF2106_P0_M1,0.6652947523009943,0.1570155229115595,-1.6806038714306628,0.7226627366339531,-0.5438711964438494,0.16510237929849447,0.16605860502286315,-0.15362934826288163,0.0009562257243686811,True,10,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.10709592894599984, 'anorthite': 0.19929171688516115, 'k_feldspar': -0.024803767023910236, 'NO3src': 0.19212150536656808, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.06318455331489098, 'MgNa_exch': 0.0020605229029720226, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2106,development,0,,,0.009918842766797968,1e-06,1e-06
MF2106_P1_M2->MF2106_P1_M3,MF2106_P1_M2,MF2106_P1_M3,0.7460116394499682,0.999999,13.815509557935018,8.176467550739032e-05,-8.176133295851028e-05,0.15110187193722918,0.15143552036864305,-0.14100944250462827,0.0003336484314138688,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'NO3src': 'lower', 'sulfate_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.0029107764157962376, 'anorthite': 0.0, 'k_feldspar': -0.000568414591435181, 'NO3src': 0.0, 'sulfate_reduction': 0.0, 'iron_reduction': 0.033863877711601854, 'CaNa_exch': 0.020218597442949574, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.013203864849369838}",iron_reduction,iron_reduction,iron_reduction,iron_reduction,2106,development,1,iron_reduction,iron_reduction,0.7994630508432314,0.7994630508432314,0.7994630508432314
MF2106_P1_M2->MF2106_P2_M3,MF2106_P1_M2,MF2106_P2_M3,0.8250119162606433,0.999999,13.815509557935018,8.292760757854611e-05,-8.292416927458233e-05,0.1678197456017504,0.2035515159475832,-0.1852767824329645,0.0357317703458328,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.053871237892409954, 'anorthite': 0.07897964564997459, 'k_feldspar': 0.0112212383307152, 'NO3src': 0.06196811876417358, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.030158403228206704, 'MgNa_exch': 0.013757831711353237, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2106,development,0,,,0.061077985937035846,0.061077985937035846,0.061077985937035846
MF2106_P1_M2->MF2106_P0_M3,MF2106_P1_M2,MF2106_P0_M3,1.0288686561320375,0.999999,13.815509557935018,1.20892853263804e-05,-1.2089212251559497e-05,0.1658578592023872,0.2593188860547122,-0.2305710081813305,0.09346102685232502,True,9,7,"{'calcite': 'lower', 'dolomite': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.24456040317376512, 'anorthite': -0.28209320664704424, 'k_feldspar': 0.014454429331223352, 'NO3src': 0.2626067343808052, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.037176595645178355, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,NO3src,other,2106,development,0,,,0.0009638862315527722,0.0009638862315527722,1e-06
MF2106_P1_M2->MF2106_P0_M2,MF2106_P1_M2,MF2106_P0_M2,0.7520943133467142,0.5465875794879946,0.18689241815796698,0.8418943568869476,-0.6107945837926096,0.16374782553260098,0.27138543272545057,-0.2401071977901072,0.1076376071928496,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.18356409402735227, 'anorthite': -0.3438002957314544, 'k_feldspar': -0.031071921191953747, 'NO3src': 0.2505563697603573, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.08919055350662512, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.018870320141910063}",anorthite,silicate_exchange,sulfate_reduction,sulfate_reduction,2106,development,0,,,5.768243493208017e-06,1e-06,1e-06
MF2106_P1_M2->MF2106_P2_M2,MF2106_P1_M2,MF2106_P2_M2,0.37903319569513166,0.2555605824123411,-1.069171980829126,0.6448398639626413,-0.49764303234362284,0.16490409521587493,0.22484624602165057,-0.20281532266750404,0.05994215080577564,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.07094292347445494, 'anorthite': 0.055405490075834556, 'k_feldspar': -0.006595568337188899, 'NO3src': 0.303992932665978, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.028806525323885567, 'MgNa_exch': 0.0, 'NaMg_exch': 0.0033823702189185578}",NO3src,other,NO3src,other,2106,development,0,,,0.00012510281754317968,1e-06,0.00012510281754317968
MF2106_P1_M3->MF2106_P0_M3,MF2106_P1_M3,MF2106_P0_M3,0.6876232622437918,0.28541948345461665,-0.9177357104799835,0.23295164147965794,-0.20941100320192943,0.16710812936526262,0.25378119861220527,-0.2261639442214538,0.08667306924694265,True,8,5,"{'dolomite': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.2463123349451299, 'anorthite': -0.3007215065197767, 'k_feldspar': 0.018328792268382844, 'NO3src': 0.26218106865130886, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.027187965750674028, 'NaCa_exch': 0.0, 'MgNa_exch': 0.006154961466945605, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,NO3src,other,2106,development,0,,,1.4962789656338058e-05,1e-06,1.4962789656338058e-05
MF2106_P1_M3->MF2106_P2_M3,MF2106_P1_M3,MF2106_P2_M3,0.37417508522665865,0.24901810358233173,-1.103855946533354,0.5930654031241854,-0.46566008666024544,0.16930650521087226,0.20008833059638273,-0.18239516291527655,0.03078182538551047,True,8,5,"{'dolomite': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.058956092788677715, 'anorthite': 0.05220409538530692, 'k_feldspar': 0.01376367959054465, 'NO3src': 0.0614122562523816, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.04401377436514714, 'MgNa_exch': 0.026524014632823306, 'NaMg_exch': 0.0}",NO3src,other,anorthite,silicate_exchange,2106,development,0,,,0.000825607263688527,1e-06,0.000825607263688527
MF2106_P2_M0->MF2106_P2_M1,MF2106_P2_M0,MF2106_P2_M1,0.6716265139062266,0.999999,13.815509557935018,6.686552484545227e-07,-6.686550249047017e-07,0.1547094392128601,0.15487791777923773,-0.14399463949480043,0.00016847856637763892,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.12167672675856306, 'anorthite': 0.008393105720530765, 'k_feldspar': 0.021291687774736133, 'NO3src': 0.0, 'denit': 0.0003461136718422859, 'CaNa_exch': 0.015504679412979654, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.029288421976115177}",albite,silicate_exchange,albite,silicate_exchange,2106,development,1,silicate_weathering,silicate_exchange,0.7512721864075905,0.7512721864075905,0.7512721864075905
MF2106_P2_M0->MF2106_P1_M1,MF2106_P2_M0,MF2106_P1_M1,0.7749978223928039,0.999999,13.815509557935018,7.847097791355344e-06,-7.847067003044536e-06,0.15499063167422475,0.1647560260010069,-0.15251164534466286,0.00976539432678214,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0027722860912140997, 'albite': 0.06641725600749215, 'anorthite': -0.0754994921547724, 'k_feldspar': -0.021792972760715314, 'NO3src': 0.0, 'denit': 0.20194624817443543, 'CaNa_exch': 0.12399821504106565, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.06986390285779659}",denit,denitrification,NO3src,other,2106,development,0,,,0.5777600984415883,0.5777600984415883,0.5777600984415883
MF2106_P2_M0->MF2106_P2_M2,MF2106_P2_M0,MF2106_P2_M2,1.4185800663616193,0.999999,13.815509557935018,7.335021479120385e-12,-7.335021479093484e-12,0.1682163371822828,0.1687304085754552,-0.15591803876407573,0.0005140713931724161,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.03843674479614394, 'anorthite': 0.2642229051300859, 'k_feldspar': 0.0019047434584910832, 'NO3src': 0.0, 'denit': 0.026588208241726696, 'CaNa_exch': 0.0, 'NaCa_exch': 0.06314092775091147, 'MgNa_exch': 0.0, 'NaMg_exch': 0.007136818967503019}",anorthite,silicate_exchange,anorthite,silicate_exchange,2106,development,0,,,0.4992234020780261,0.4992234020780261,0.4992234020780261
MF2106_P2_M0->MF2106_P1_M2,MF2106_P2_M0,MF2106_P1_M2,1.4501833360697773,0.999999,13.815509557935018,1.1546319456101694e-14,-1.1546319456101628e-14,0.1881080911170473,0.23639982044537866,-0.2122037860520824,0.04829172932833137,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.0019553071732504534, 'anorthite': 0.02899160471007957, 'k_feldspar': -0.008900455292009904, 'NO3src': 0.0, 'denit': 0.2982018351482814, 'CaNa_exch': 0.07397904719210506, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.04845426509236978}",denit,denitrification,NO3src,other,2106,development,0,,,0.005293451790906859,0.005293451790906859,0.005293451790906859
MF2106_P2_M0->MF2106_P0_M2,MF2106_P2_M0,MF2106_P0_M2,1.7702097010833067,0.999999,13.815509557935018,3.9752978687425894e-11,-3.975297868663575e-11,0.15792801952611007,0.16214707024310243,-0.15026921689512962,0.004219050716992356,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.02915898473783615, 'albite': 0.05618452462184966, 'anorthite': -0.10891857669597929, 'k_feldspar': -0.008126375443613668, 'NO3src': 0.0, 'denit': 0.010563784310669264, 'CaNa_exch': 0.013558310667425253, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.0032652730329511153}",anorthite,silicate_exchange,NO3src,other,2106,development,0,,,0.6276300520027016,0.6276300520027016,1e-06
MF2106_P2_M0->MF2106_P2_M3,MF2106_P2_M0,MF2106_P2_M3,2.1630138647012043,0.999999,13.815509557935018,0.0,-0.0,0.17405178825878867,0.17772653437660907,-0.16358591428711564,0.003674746117820399,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.017131718157867692, 'anorthite': 0.1659341445678385, 'k_feldspar': 0.007908097528986873, 'NO3src': 0.0, 'denit': 0.2768814808138767, 'CaNa_exch': 0.015522361751445692, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.023801505961082416}",denit,denitrification,anorthite,silicate_exchange,2106,development,0,,,0.3282773449280478,0.3282773449280478,1e-06
MF2106_P2_M0->MF2106_P1_M3,MF2106_P2_M0,MF2106_P1_M3,2.187653421288624,0.999999,13.815509557935018,0.0,-0.0,0.19017653350023442,0.23259124839757905,-0.20911865940525465,0.042414714897344635,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.007250685961791837, 'anorthite': 0.053502201808111, 'k_feldspar': -0.01082588918811199, 'NO3src': 0.0, 'denit': 0.294794008712443, 'CaNa_exch': 0.08428560202857073, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.05862511757235412}",denit,denitrification,NO3src,other,2106,development,0,,,0.007039499405838622,0.007039499405838622,0.007039499405838622
MF2106_P2_M0->MF2106_P0_M3,MF2106_P2_M0,MF2106_P0_M3,2.390176542324768,0.999999,13.815509557935018,0.0,-0.0,0.1581438189485586,0.15917799787072967,-0.1477111314014249,0.0010341789221710584,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'MgNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.006329682442019305, 'albite': 0.1251643405766354, 'anorthite': -0.04836448373454296, 'k_feldspar': 0.03165666419568328, 'NO3src': 0.0, 'denit': 0.009718270437864033, 'CaNa_exch': 0.0, 'NaCa_exch': 0.015981847347038624, 'MgNa_exch': 0.0, 'NaMg_exch': 0.0}",albite,silicate_exchange,NO3src,other,2106,development,0,,,0.6813293261125071,0.6813293261125071,0.6813293261125071
MF2106_P2_M1->MF2106_P2_M2,MF2106_P2_M1,MF2106_P2_M2,0.7470352427946803,0.999999,13.815509557935018,0.01314785936388323,-0.013062176474857575,0.16132688577202015,0.16180522999925442,-0.14997502820091435,0.0004783442272342786,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.18619486623080062, 'anorthite': 0.2540471028681292, 'k_feldspar': -0.015313633582447207, 'NO3src': 0.0, 'denit': 0.021531202941692834, 'CaNa_exch': 0.0, 'NaCa_exch': 0.08432180890932528, 'MgNa_exch': 0.0249795948807954, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2106,development,1,carbonate_weathering,carbonate,0.6339995551036309,0.6339995551036309,0.6339995551036309
MF2106_P2_M1->MF2106_P1_M2,MF2106_P2_M1,MF2106_P1_M2,0.8173504254569006,0.999999,13.815509557935018,0.00810771373408158,-0.008075022803351426,0.1842413069820452,0.22905476311701045,-0.20624538867742867,0.04481345613496526,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.13171928376273498, 'anorthite': 0.03625863574190004, 'k_feldspar': -0.02903249209765493, 'NO3src': 0.0, 'denit': 0.2887161352076116, 'CaNa_exch': 0.04382165572179542, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.010659749837346954}",denit,denitrification,NO3src,other,2106,development,0,,,0.009175262905293465,0.009175262905293465,1e-06
MF2106_P2_M1->MF2106_P0_M2,MF2106_P2_M1,MF2106_P0_M2,1.317969362070206,0.999999,13.815509557935018,0.023417257869773146,-0.023147280515943232,0.15760683413888807,0.1589726638649385,-0.14753397811305802,0.001365829726050427,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.008443445998577583, 'albite': -0.0519140102543036, 'anorthite': -0.1449244159497933, 'k_feldspar': -0.036402850562386964, 'NO3src': 0.0, 'denit': 0.012331802512793838, 'CaNa_exch': 0.024365223536384432, 'NaCa_exch': 0.0, 'MgNa_exch': 0.012883990351534456, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2106,development,0,,,0.6848945360882471,0.6848945360882471,0.6848945360882471
MF2106_P2_M1->MF2106_P2_M3,MF2106_P2_M1,MF2106_P2_M3,1.4915405287941998,0.999999,13.815509557935018,2.262926316401118e-08,-2.262926290796941e-08,0.16680224156771473,0.16899672731146567,-0.15614588292353668,0.0021944857437509457,True,9,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.12589428578603504, 'anorthite': 0.14907643264859863, 'k_feldspar': -0.01562245677422871, 'NO3src': 0.0, 'denit': 0.27454061659116896, 'CaNa_exch': 0.0, 'NaCa_exch': 0.0, 'MgNa_exch': 0.00877181381720965, 'NaMg_exch': 0.0}",denit,denitrification,denit,denitrification,2106,development,0,,,0.4939280473685921,0.4939280473685921,0.4939280473685921
MF2106_P2_M1->MF2106_P1_M3,MF2106_P2_M1,MF2106_P1_M3,1.5332934453628964,0.999999,13.815509557935018,1.4597129833716625e-08,-1.4597129727178526e-08,0.18608922979149545,0.22580856352563836,-0.20360067811593402,0.03971933373414291,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.1352543838661879, 'anorthite': 0.05496700353894221, 'k_feldspar': -0.03116411861617859, 'NO3src': 0.0, 'denit': 0.2868552906393829, 'CaNa_exch': 0.05721354439607851, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.021980598280161145}",denit,denitrification,NO3src,other,2106,development,0,,,0.011702878049817615,0.011702878049817615,0.011702878049817615
MF2106_P2_M1->MF2106_P0_M3,MF2106_P2_M1,MF2106_P0_M3,1.820219793042711,0.999999,13.815509557935018,3.923338772673596e-09,-3.923338764977302e-09,0.15319617814811148,0.15339020699812214,-0.14270561161182294,0.00019402885001065795,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.00828414624331722, 'anorthite': -0.08284001135934428, 'k_feldspar': 0.009730439349363393, 'NO3src': 0.0, 'denit': 0.011171681603614814, 'CaNa_exch': 0.0, 'NaCa_exch': 0.018388976449556303, 'MgNa_exch': 0.024297230515137384, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2106,development,0,,,0.7729860292230463,0.7729860292230463,1e-06
