edge_id,u,v,distance_km,hydraulic_probability,hydraulic_logit,age_cost,negative_age_cost,chemistry_objective_unconstrained,chemistry_objective_constrained,negative_chemistry_log_objective,phreeqc_objective_change,phreeqc_ok,thermodynamic_constraints_active_count,thermodynamic_bound_hit_count,constraints_binding,reaction_extents,dominant_reaction,dominant_reaction_family,dominant_reaction_unconstrained,dominant_reaction_family_unconstrained,seed,split,is_true_edge,true_process,true_process_family,probability_hydraulic_chemistry,probability_hydraulic_chemistry_age,permuted_negative_age_cost,probability_age_permuted_control
MF2101_P1_M0->MF2101_P2_M3,MF2101_P1_M0,MF2101_P2_M3,2.204050923217886,0.999999,13.815509557935018,0.001607896712895604,-0.0016066054309559505,0.16800615938552482,0.1691972927370433,-0.1563174387690737,0.0011911333515184641,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.0566260328371864, 'anorthite': 0.06585023851879317, 'k_feldspar': 0.029346436295801744, 'NO3src': 0.0, 'denit': 0.3163812646372449, 'CaNa_exch': 0.03707869353936766, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.026161410294808774}",denit,denitrification,denit,denitrification,2101,development,0,,,0.48994173072735564,0.463071181798376,-0.0008474063086990672,0.46275746900965686
MF2101_P1_M1->MF2101_P1_M2,MF2101_P1_M1,MF2101_P1_M2,0.7522579437553636,0.999999,13.815509557935018,0.7142359672874519,-0.5389674812293056,0.1716029519627174,0.1761040011283292,-0.16220728189978642,0.004501049165611781,True,8,5,"{'gypsum': 'lower', 'NO3src': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.14987487751805698, 'anorthite': -0.21848562784057182, 'k_feldspar': -0.017084053966002273, 'NO3src': 0.0, 'sulfate_reduction': 0.27177542707367736, 'iron_reduction': 0.0, 'CaNa_exch': 0.11878730655503111, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.02866435800973246}",sulfate_reduction,sulfate_reduction,sulfate_reduction,sulfate_reduction,2101,development,1,sulfate_reduction,sulfate_reduction,0.35713620437710497,0.5401154970165717,-0.0016066054309559505,0.3246926470219028
MF2101_P1_M1->MF2101_P2_M2,MF2101_P1_M1,MF2101_P2_M2,0.9157825817054315,0.999999,13.815509557935018,0.023742452758334785,-0.023464984004936938,0.16681157281859113,0.16716389716601088,-0.15457678660173726,0.00035232434741974683,True,10,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.031497997048199236, 'anorthite': 0.13691168045673205, 'k_feldspar': 0.015596874173625022, 'NO3src': 0.17790414292598034, 'sulfate_reduction': 0.0051819835285031365, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.011193697932982102}",NO3src,other,NO3src,other,2101,development,0,,,0.5303599706312857,0.5152517801443185,-0.022209500533483882,0.5147305941477152
MF2101_P1_M1->MF2101_P0_M2,MF2101_P1_M1,MF2101_P0_M2,0.9427698231317093,0.999999,13.815509557935018,0.16266627755811808,-0.1507158827095177,0.15800396469865077,0.15801665559134098,-0.14670876211415662,1.2690892690209177e-05,True,10,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.05670387006870812, 'anorthite': 0.02115026345893731, 'k_feldspar': -0.012052035094642585, 'NO3src': 0.25679862516961194, 'sulfate_reduction': 0.0109152203849905, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.06701271382640822, 'MgNa_exch': 0.04339496694592762, 'NaMg_exch': 0.0}",NO3src,other,NO3src,other,2101,development,0,,,0.7012123375451536,0.7413636188329696,-0.02167702979562957,0.6981712990887353
MF2101_P1_M1->MF2101_P1_M3,MF2101_P1_M1,MF2101_P1_M3,1.4914416247372926,0.999999,13.815509557935018,0.4659021283853202,-0.3824708402435673,0.16821323188612491,0.17253379331011257,-0.15916704250941338,0.004320561423987651,True,8,4,"{'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.10968543745162755, 'anorthite': -0.19562046488205773, 'k_feldspar': -0.008723249232372597, 'NO3src': 0.0, 'sulfate_reduction': 0.2803346666523639, 'iron_reduction': 0.05962080562020537, 'CaNa_exch': 0.11536756960653115, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.041117662249451674}",sulfate_reduction,sulfate_reduction,sulfate_reduction,sulfate_reduction,2101,development,0,,,0.42429524617611203,0.550407555559561,-0.648382874717027,0.655716859397636
MF2101_P1_M1->MF2101_P2_M3,MF2101_P1_M1,MF2101_P2_M3,1.5694743331842544,0.999999,13.815509557935018,0.0008958299969456236,-0.0008954289807309424,0.16066113478214286,0.16128992921225688,-0.14953139523701647,0.0006287944301140158,True,10,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.0022162985272022088, 'anorthite': 0.16504487855733233, 'k_feldspar': 0.01803874112559223, 'NO3src': 0.0, 'sulfate_reduction': 0.0536454992448345, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.021961404856342116, 'MgNa_exch': 0.0, 'NaMg_exch': 0.011868160657379301}",anorthite,silicate_exchange,anorthite,silicate_exchange,2101,development,0,,,0.6435161396396151,0.6280932097664925,-0.0007428451281074347,0.6280339700135064
MF2101_P1_M1->MF2101_P0_M3,MF2101_P1_M1,MF2101_P0_M3,1.5868491278169556,0.999999,13.815509557935018,0.01692923156270656,-0.01678752916117644,0.1603281375889735,0.16045764184555536,-0.1488144461485563,0.00012950425658186937,True,10,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.0989825942731044, 'anorthite': -0.03819650434070347, 'k_feldspar': 0.015676917670277953, 'NO3src': 0.2560882591049081, 'sulfate_reduction': 0.018549058101343083, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.014911865870532984, 'MgNa_exch': 0.03145935045811834, 'NaMg_exch': 0.0}",NO3src,other,NO3src,other,2101,development,0,,,0.6586564669924072,0.650578555193045,-0.3606323143123855,0.767287014896487
MF2101_P1_M1->MF2101_P2_M1,MF2101_P1_M1,MF2101_P2_M1,0.5104060574779872,0.8463553053584421,1.7062964950051744,0.8182964859933944,-0.597900066063329,0.15599873432479489,0.15640955298280718,-0.14531999209342386,0.0004108186580122908,True,10,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.11050816585537938, 'anorthite': -0.04280459483294016, 'k_feldspar': 0.03292056837329726, 'NO3src': 0.19744613275959358, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.02544358747691399, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.021063966883890513}",NO3src,other,NO3src,other,2101,development,0,,,0.05847640836047663,0.06638560004545152,-1.995013396540304,0.42029223324433335
MF2101_P1_M1->MF2101_P0_M1,MF2101_P1_M1,MF2101_P0_M1,0.5681466056682585,0.6360077751301303,0.5580782811517748,1.7807881559897099,-1.022734396870181,0.15859787809078804,0.15859787809061093,-0.1472105482361159,-1.771083280033281e-13,True,10,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.15825544044805293, 'anorthite': 0.1494623953381288, 'k_feldspar': -0.017762333426201173, 'NO3src': 0.23726677356372403, 'sulfate_reduction': 0.06070110947985706, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.06340129579999315, 'MgNa_exch': 0.01172020650311881, 'NaMg_exch': 0.0}",NO3src,other,NO3src,other,2101,development,0,,,0.035186513854634824,0.07181611766812485,-2.9205764234261022,0.6445349665086505
MF2101_P1_M2->MF2101_P1_M3,MF2101_P1_M2,MF2101_P1_M3,0.753539660344347,0.999999,13.815509557935018,0.06902252126793862,-0.06674469942429954,0.15210977387503052,0.1521097738760576,-0.14159484755687937,1.0270673200807323e-12,True,9,5,"{'calcite': 'upper', 'dolomite': 'upper', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': -0.03293659120311776, 'anorthite': 0.0, 'k_feldspar': 0.00345198952607209, 'NO3src': 0.0, 'sulfate_reduction': 0.0010030604122193106, 'iron_reduction': 0.07547919030988458, 'CaNa_exch': 0.004093887304783611, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.01126124564235087}",iron_reduction,iron_reduction,iron_reduction,iron_reduction,2101,development,1,iron_reduction,iron_reduction,0.7905951986190785,0.8054693464797126,-0.036694076168660654,0.7975240868905278
MF2101_P1_M2->MF2101_P0_M3,MF2101_P1_M2,MF2101_P0_M3,0.8673449614912921,0.999999,13.815509557935018,17.551978173081555,-2.9205764234261022,0.16333334608396963,0.2575664394599232,-0.2291784561566361,0.09423309337595356,True,7,4,"{'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.14579856721257212, 'anorthite': -0.20021498213219033, 'k_feldspar': -0.006377898872728385, 'NO3src': 0.32986941464189073, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.10196007761964213, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.036378671320408666}",NO3src,other,NO3src,other,2101,development,0,,,0.001096967945608543,0.0741345549443114,-1.022734396870181,0.003405099240798088
MF2101_P1_M2->MF2101_P2_M3,MF2101_P1_M2,MF2101_P2_M3,0.9495610001764428,0.999999,13.815509557935018,8.813634149112982,-2.283772658504642,0.16076946760382266,0.2391135165696907,-0.21439621795761252,0.07834404896586805,True,7,4,"{'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.022123217059784376, 'anorthite': 0.004923153909768592, 'k_feldspar': 0.001923352529097774, 'NO3src': 0.04264780972061245, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.09234900998720873, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.0841648677941847}",CaNa_exch,silicate_exchange,anorthite,silicate_exchange,2101,development,0,,,0.004321563777932291,0.10748033311521644,-0.597900066063329,0.007255817086754131
MF2101_P1_M2->MF2101_P0_M2,MF2101_P1_M2,MF2101_P0_M2,0.4777669771979798,0.14808728284192152,-1.7496822280689035,25.381406149977437,-3.2726594495068455,0.1692315999058137,0.26462104355391947,-0.2347725069862268,0.09538944364810575,True,7,4,"{'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': -0.006508290568853767, 'anorthite': -0.12715804452461793, 'k_feldspar': -0.038335539730421676, 'NO3src': 0.32816824315929005, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.04317747133644791, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.019829488271246195}",NO3src,other,NO3src,other,2101,development,0,,,5.190559943741785e-06,0.00022964306958250206,-0.0005845539201333852,9.985508020784555e-07
MF2101_P1_M2->MF2101_P2_M2,MF2101_P1_M2,MF2101_P2_M2,0.6306492402824518,0.12432230420083773,-1.9521206751830777,21.807983632989703,-3.127110634010574,0.16032292186963473,0.26820704042673765,-0.237604123779769,0.10788411855710292,True,7,4,"{'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.09540833149288898, 'anorthite': -0.07037910296274426, 'k_feldspar': -0.00998669287248821, 'NO3src': 0.2542687264175217, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.15328082438961224, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.10033158044435593}",NO3src,other,sulfate_reduction,sulfate_reduction,2101,development,0,,,3.7460872637744753e-06,0.00012612676025364132,-0.5389674812293056,1.7089937563757564e-06
MF2101_P1_M3->MF2101_P2_M3,MF2101_P1_M3,MF2101_P2_M3,0.47948880663021765,0.6108625007505805,0.45093914448760536,16.6436414738293,-2.870375462031099,0.15977615183059263,0.26316531101637797,-0.23362072238556883,0.10338915918578534,True,7,4,"{'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.09227879300610826, 'anorthite': -0.04214589135857248, 'k_feldspar': -0.010428427273578027, 'NO3src': 0.04264626047165698, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.11494270179407721, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.07943584659581072}",CaNa_exch,silicate_exchange,anorthite,silicate_exchange,2101,development,0,,,1.1443473226534941e-05,0.00030308676745775034,-0.24599387822401111,3.867401459592892e-06
MF2101_P1_M3->MF2101_P0_M3,MF2101_P1_M3,MF2101_P0_M3,0.5513383930199346,0.16177885405904918,-1.6450516587357404,25.686545886594065,-3.284159539027747,0.16494699384624462,0.2840559927993002,-0.2500238124161074,0.1191089989530556,True,7,4,"{'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.21667063786862817, 'anorthite': -0.2431478729323897, 'k_feldspar': -0.02219299716018873, 'NO3src': 0.32986815577300826, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.12409434250718612, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.031030386387457965}",NO3src,other,NO3src,other,2101,development,0,,,1.2987905457023287e-06,5.364334280958208e-05,-0.01236651423396344,2.3332431249472627e-07
MF2101_P2_M0->MF2101_P2_M1,MF2101_P2_M0,MF2101_P2_M1,0.6711515148322375,0.999999,13.815509557935018,0.0011783545807166032,-0.0011776608658655573,0.1563166867096527,0.15739101270092987,-0.1461683450513599,0.0010743259912771586,True,9,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'denit': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.19870001652659847, 'anorthite': -0.07891562547690674, 'k_feldspar': 0.02545563671005023, 'NO3src': 0.0, 'denit': 0.0, 'CaNa_exch': 0.05855414482583976, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.030752566773400488}",albite,silicate_exchange,albite,silicate_exchange,2101,development,1,silicate_weathering,silicate_exchange,0.7116312886231608,0.7022733792468615,-0.5253034965644994,0.8493160628511206
MF2101_P2_M0->MF2101_P1_M1,MF2101_P2_M0,MF2101_P1_M1,0.8453138616101136,0.999999,13.815509557935018,0.0005847248050716883,-0.0005845539201333852,0.15417296352324114,0.16137120883510406,-0.1496013835978229,0.007198245311862916,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.008966201170796306, 'albite': 0.15021881142882743, 'anorthite': -0.14554438925475457, 'k_feldspar': -0.01748085752674354, 'NO3src': 0.0, 'denit': 0.18377774153826798, 'CaNa_exch': 0.09745416864415966, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.035069991724513166}",denit,denitrification,NO3src,other,2101,development,0,,,0.6420220696960127,0.626348977656506,-2.870375462031099,0.994964491504131
MF2101_P2_M0->MF2101_P0_M1,MF2101_P2_M0,MF2101_P0_M1,1.27331093933492,0.999999,13.815509557935018,0.02315266441083965,-0.022888707908648324,0.15714181738560432,0.15717876421395507,-0.1459849429438178,3.694682835075902e-05,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.0999118517906452, 'anorthite': 0.16780151247180072, 'k_feldspar': -0.015874234513108036, 'NO3src': 0.0, 'denit': 0.00477533882135458, 'CaNa_exch': 0.0, 'NaCa_exch': 0.06942915786075869, 'MgNa_exch': 0.01990067932744869, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2101,development,0,,,0.7151176649171639,0.7134962219951334,-2.283772658504642,0.9907149940878961
MF2101_P2_M0->MF2101_P2_M2,MF2101_P2_M0,MF2101_P2_M2,1.4169659811451174,0.999999,13.815509557935018,0.0010695267784594897,-0.0010689552421738436,0.16476140145459534,0.169746718437558,-0.15678724540659514,0.004985316982962673,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.12579119158934993, 'anorthite': 0.0958458045607479, 'k_feldspar': 0.008213785698725176, 'NO3src': 0.0, 'denit': 0.011908133829140185, 'CaNa_exch': 0.03447359133380497, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.02068132822173419}",albite,silicate_exchange,NO3src,other,2101,development,0,,,0.4790332268158056,0.45128362290673935,-0.022888707908648324,0.4602785972855148
MF2101_P2_M0->MF2101_P1_M2,MF2101_P2_M0,MF2101_P1_M2,1.5437724119068792,0.999999,13.815509557935018,0.28051628679072593,-0.24726334566341732,0.19417861092624195,0.26063991149451843,-0.23161945830845335,0.06646130056827648,True,7,4,"{'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.13253875160117717, 'anorthite': -0.09263885949252322, 'k_feldspar': 0.0, 'NO3src': 0.0, 'denit': 0.2741285963955719, 'CaNa_exch': 0.042914347275046456, 'NaCa_exch': 0.0, 'MgNa_exch': 0.004622664753175125, 'NaMg_exch': 0.0}",denit,denitrification,NO3src,other,2101,development,0,,,0.0008744443601318389,0.0007385612575166794,-3.284159539027747,0.10314756313932388
MF2101_P2_M0->MF2101_P0_M2,MF2101_P2_M0,MF2101_P0_M2,1.788078324560183,0.999999,13.815509557935018,0.016744011248213658,-0.016605375695117136,0.1537998618527509,0.15479780731731763,-0.14392527004948671,0.0009979454645667185,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'denit': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.015863699288526347, 'anorthite': -0.006734094880304499, 'k_feldspar': -0.01268107157309507, 'NO3src': 0.03897938908243821, 'denit': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.0431315430603605, 'MgNa_exch': 0.035920326155004186, 'NaMg_exch': 0.0}",NaCa_exch,silicate_exchange,CaNa_exch,silicate_exchange,2101,development,0,,,0.7524753557213195,0.7514411256048761,-0.0011776608658655573,0.7466211672905465
MF2101_P2_M0->MF2101_P2_M3,MF2101_P2_M0,MF2101_P2_M3,2.1627151437670733,0.999999,13.815509557935018,0.0021345845123264045,-0.0021323095236680826,0.16612309206098233,0.1752019134948214,-0.16143997410529054,0.009078821433839063,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.12796949454914577, 'anorthite': 0.06045313998577112, 'k_feldspar': 0.0060242802893023546, 'NO3src': 0.0, 'denit': 0.2279369613795407, 'CaNa_exch': 0.05254194970328071, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.039880639821411816}",denit,denitrification,NO3src,other,2101,development,0,,,0.37367587259263746,0.34179751646054074,-1.2324271460466538,0.8005063698761111
MF2101_P2_M0->MF2101_P1_M3,MF2101_P2_M0,MF2101_P1_M3,2.2206561328243217,0.999999,13.815509557935018,0.2595356725569274,-0.2307431392017654,0.19733948383822913,0.2640647772809577,-0.23433254226039846,0.06672529344272854,True,7,4,"{'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.07041434725268711, 'anorthite': -0.03178466435199303, 'k_feldspar': 0.011302161061895003, 'NO3src': 0.0, 'denit': 0.28787492709002915, 'CaNa_exch': 0.01351635591160276, 'NaCa_exch': 0.0, 'MgNa_exch': 0.004177978328263535, 'NaMg_exch': 0.0}",denit,denitrification,NO3src,other,2101,development,0,,,0.0006796302810463919,0.0005491021164314319,-0.7047314339571483,0.0012064018285252312
MF2101_P2_M1->MF2101_P2_M2,MF2101_P2_M1,MF2101_P2_M2,0.7460141965220433,0.999999,13.815509557935018,0.013225082167409306,-0.013138394235153074,0.15914413501075136,0.15958260296102056,-0.1480601153321094,0.0004384679502691946,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.08170544635210374, 'anorthite': 0.1641783328291692, 'k_feldspar': -0.02098542180907516, 'NO3src': 0.0, 'denit': 0.025142153409080287, 'CaNa_exch': 0.0, 'NaCa_exch': 0.013854083351173125, 'MgNa_exch': 0.004192332733963517, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2101,development,1,carbonate_weathering,carbonate,0.6742438267426437,0.6660452433775438,-0.2532681074104959,0.7482779286135783
